Time;L.AnkleF;L.AnkleS;L.HipF;L.HipR;L.HipS;L.Knee;L.ShoulderF;L.ShoulderS;R.AnkleF;R.AnkleS;R.HipF;R.HipR;R.HipS;R.Knee;R.ShoulderF;R.ShoulderS;TorsoR;L.HipF_real;L.HipS_real;L.HipR_real;L.Knee_real;L.AnkleF_real;L.AnkleS_real;R.HipF_real;R.HipS_real;R.HipR_real;R.Knee_real;R.AnkleF_real;R.AnkleS_real;TorsoS_real;TorsoF_real;TorsoR_real;L.ShoulderF_real;L.ShoulderS_real;L.ElbowR_real;L.Elbow_real;Neck_real;HeadR_real;HeadF_real;R.ShoulderF_real;R.ShoulderS_real;R.ElbowR_real;R.Elbow_real
4.38;5.29155;22.8988;-4.50001;-0.487071;12.0729;28.8071;-23.0682;-5.08723;-5.17942;-17.176;4.3982;-0.0282468;-4.04245;20.5633;-25.3221;5.90313;-0.178648;-4.49781;30.7672;-0.529161;38.0857;8.67281;23.0651;4.11123;-3.99619;-0.0582206;20.562;-9.45499;-17.0681;-0.195728;-0.340143;-0.281349;-23.0707;-0.0292778;-14.9961;-24.9989;0.0212009;0.0246433;-0.00523165;-25.334;-0.0590113;15.0048;-24.9979
4.385;5.07033;21.6931;-4.3154;-0.395226;11.6004;27.932;-23.1582;-5.10053;-4.98668;-17.3988;4.23462;-0.00905273;-4.20729;21.208;-25.2718;5.91877;-0.189133;-4.49781;30.7672;-0.529161;38.0857;8.67281;23.0651;4.11123;-3.99619;-0.0582206;20.562;-9.45499;-17.0681;-0.195728;-0.340143;-0.281349;-23.0707;-0.0292778;-14.9961;-24.9989;0.0212009;0.0246433;-0.00523165;-25.334;-0.0590113;15.0048;-24.9979
4.39;4.84459;20.4906;-4.12553;-0.312892;11.0688;26.9573;-23.248;-5.11353;-4.78678;-17.5699;4.06473;0.0186211;-4.45131;21.9797;-25.2171;5.93344;-0.199905;-4.13014;30.8456;-0.49036;37.4128;6.86661;20.6411;4.08309;-4.43587;0.0199715;20.6798;-5.72404;-17.6011;0.0761976;0.701133;-0.470542;-23.2635;0.0432488;-14.9982;-25.0045;0.0314462;-0.0276357;0.00822355;-25.2301;-0.0204985;14.9921;-24.9998
4.395;4.6138;19.3114;-3.93026;-0.240298;10.4885;25.9067;-23.3384;-5.12637;-4.57925;-17.6937;3.88803;0.0528267;-4.7728;22.8774;-25.1582;5.94724;-0.21102;-3.91463;30.798;-0.33661;37.3089;5.11316;19.3503;3.83122;-4.86027;0.0629743;20.8795;-5.21936;-17.7318;-0.162573;0.625645;-0.326717;-23.3371;0.0324024;-14.9962;-24.9986;-0.0439683;-0.0200398;-0.0187254;-25.1683;0.0288507;14.9918;-25.0026
4.4;4.37763;18.1771;-3.72967;-0.177502;9.87218;24.8083;-23.4302;-5.13903;-4.36393;-17.7742;3.70434;0.0911003;-5.16808;23.896;-25.0957;5.96037;-0.22248;-3.90311;30.9823;-0.325775;37.4196;6.30473;19.2272;3.8857;-4.94942;0.082618;21.0321;-5.28202;-17.4717;0.0632202;0.627394;-0.162878;-23.3416;-0.0423648;-14.998;-24.9993;0.0235778;-0.0179506;0.00587396;-25.1386;-0.010597;14.9997;-24.9986
4.405;4.13601;17.1098;-3.52386;-0.124504;9.23407;23.6923;-23.5239;-5.15175;-4.14082;-17.8138;3.51355;0.131207;-5.6304;25.0252;-25.0301;5.97297;-0.23434;-3.51186;30.4251;-0.147082;36.5033;6.6299;17.4258;3.20899;-5.70124;0.12961;21.8443;-5.54494;-18.0409;0.0487129;0.617558;-0.339475;-23.5203;0.0754053;-15.023;-24.9999;-0.0250716;0.0192338;-0.00368071;-25.0215;-0.0532055;15.0049;-24.9984
4.41;3.88901;16.1311;-3.31319;-0.0811308;8.58835;22.5892;-23.6198;-5.16453;-3.91009;-17.8129;3.31571;0.171142;-6.1499;26.2486;-24.9621;5.98512;-0.246544;-3.5257;30.3709;-0.128248;36.2662;6.79016;17.0291;3.22166;-5.69655;0.192884;21.8729;-5.89294;-17.8584;-0.150002;-0.490637;-0.199688;-23.5256;-0.0112935;-14.9974;-25.0005;0.0125676;-0.0299158;-0.00693057;-24.9873;-0.0546278;14.9921;-24.9932
4.415;3.63702;15.2606;-3.0981;-0.0470398;7.9483;21.5271;-23.7179;-5.17759;-3.67203;-17.7701;3.11122;0.209187;-6.71392;27.544;-24.8923;5.99675;-0.258977;-3.05758;29.6387;-0.0713959;35.5254;8.67926;15.1387;3.12525;-6.61084;0.207091;22.3364;-4.79716;-18.0594;0.170973;0.756157;-0.222652;-23.7119;-0.0225385;-15.0018;-25.0037;0.0242062;-0.0284887;-0.00905095;-24.8885;0.013032;14.9872;-25.0025
4.42;3.38051;14.5147;-2.87928;-0.0217724;7.32486;20.5292;-23.8177;-5.19094;-3.42732;-17.6823;2.90054;0.243736;-7.30739;28.885;-24.8214;6.00792;-0.271639;-3.03274;29.5307;-0.0607713;35.2948;8.60169;15.3298;3.07916;-6.84377;0.219276;22.3927;-4.82555;-17.9628;-0.283079;0.479753;-0.217096;-23.714;-0.0247528;-14.9972;-24.9981;0.0274574;0.0255995;0.0165564;-24.8996;-0.0138239;15.0049;-24.9992
4.425;3.12039;13.9058;-2.65749;-0.00452637;6.72572;19.6123;-23.9186;-5.20475;-3.17659;-17.5459;2.68431;0.273358;-7.91404;30.2425;-24.7501;6.01852;-0.284359;-2.59748;28.5196;-0.112918;28.7429;6.09075;13.9164;2.03097;-7.89197;0.269246;23.2862;-7.02217;-17.5876;0.148324;-0.875687;-0.206624;-23.9767;-0.0447126;-15.0032;-25.0189;-0.00995193;0.0269383;0.00887925;-24.7431;-0.0311917;15.0094;-25.0016
4.43;2.85746;13.4419;-2.43352;0.00561499;6.15534;18.7861;-24.0197;-5.21907;-2.92071;-17.3578;2.46343;0.296792;-8.51776;31.5876;-24.6789;6.02849;-0.296964;-2.59748;28.5196;-0.112918;28.7429;6.09075;13.9164;2.03097;-7.89197;0.269246;23.2862;-7.02217;-17.5876;0.148324;-0.875687;-0.206624;-23.9767;-0.0447126;-15.0032;-25.0189;-0.00995193;0.0269383;0.00887925;-24.7431;-0.0311917;15.0094;-25.0016
4.435;2.59281;13.127;-2.20824;0.00974028;5.6151;18.054;-24.1199;-5.23397;-2.66059;-17.1162;2.23889;0.312778;-9.10333;32.893;-24.6084;6.0376;-0.309397;-2.19315;27.3285;-0.0144134;19.6637;2.67129;13.0691;0.514696;-8.81978;0.313123;25.0296;-5.21665;-17.0989;-0.124932;0.237964;-0.302862;-24.084;-0.0401275;-15.0054;-24.9894;-0.00640111;0.0166383;0.0168569;-24.5475;0.0262826;15.0044;-24.9918
4.44;2.32747;12.9618;-1.98266;0.00893814;5.10425;17.4149;-24.2185;-5.2495;-2.39737;-16.8215;2.01177;0.320455;-9.65726;34.1353;-24.5393;6.04579;-0.321544;-1.98545;26.7289;0.0131959;17.0153;2.19476;12.9869;0.496145;-9.24863;0.286267;25.592;-4.86482;-16.8529;0.0679467;0.692527;-0.303917;-24.2172;0.00890657;-15.0006;-25.0008;-0.014019;0.0191519;0.00576468;-24.5064;0.0302987;14.9916;-25.0014
4.445;2.06196;12.8706;-1.75698;0.00550039;4.61157;16.8282;-24.3156;-5.26588;-2.13175;-16.4923;1.78299;0.319023;-10.183;35.3256;-24.4729;6.05313;-0.33329;-1.98355;25.8944;0.0171574;17.4095;2.2703;12.9485;2.01376;-9.6629;0.312385;26.4132;-4.95356;-16.7352;-0.072772;2.8621;-0.280117;-24.242;-0.125974;-14.9876;-25.0059;-0.014714;0.0545595;-0.007207;-24.4809;-0.025139;15;-25.003
4.45;1.79639;12.802;-1.5314;0.00194806;4.14031;16.2857;-24.412;-5.28336;-1.86412;-16.1524;1.55323;0.307736;-10.6885;36.4847;-24.4102;6.06;-0.344577;-1.54543;24.8017;0.0225669;16.2767;1.81727;12.8138;1.55581;-10.419;0.288616;28.8653;-4.99605;-16.0775;-0.0640627;3.9679;-0.317852;-24.429;-0.415461;-14.935;-24.9941;-0.00674311;0.0701324;-0.00314289;-24.4228;0.107753;14.972;-24.9944
4.455;1.5314;12.7621;-1.30634;-0.000630254;3.69621;15.7989;-24.5074;-5.30192;-1.59494;-15.8091;1.32319;0.286422;-11.1666;37.602;-24.3519;6.06631;-0.355406;-1.53185;24.3808;-0.0343653;16.2864;1.80896;12.8047;1.54133;-10.6854;0.306457;29.5573;-4.29758;-16.325;-0.0476212;4.48528;-0.34092;-24.3318;-0.109869;-14.9571;-24.9825;0.00628377;-0.0474201;0.00385223;-24.3755;-0.119157;14.9956;-24.9994
4.46;1.26767;12.7511;-1.08237;-0.00217724;3.27955;15.3684;-24.6014;-5.32175;-1.32474;-15.4683;1.09343;0.254966;-11.6094;38.6639;-24.2979;6.07203;-0.365662;-1.13833;23.3733;0.0507073;15.3722;1.30082;12.7388;0.995924;-11.5484;0.251624;30.4623;-3.25326;-15.4138;0.0423198;4.22811;-0.437481;-24.6087;0.092672;-15.0239;-25.0034;-0.0085926;0.041309;0.00786838;-24.2515;0.0417188;15.0025;-25.0003
4.465;1.00583;12.7678;-0.860067;-0.00303668;2.88925;14.9921;-24.6934;-5.34272;-1.05413;-15.1359;0.864708;0.213713;-12.0095;39.6586;-24.2487;6.07719;-0.375345;-1.05624;23.0505;-0.0486981;15.3603;1.26727;12.7385;0.892788;-11.5936;0.2481;30.5206;-3.22141;-15.6657;0.231052;3.90599;-0.381714;-24.587;-0.0507475;-14.9978;-25.0005;-0.00882231;-0.0581725;0.00945298;-24.2765;-0.0906668;14.9955;-25.0025
4.47;0.746564;12.8105;-0.639937;-0.00360963;2.52348;14.6663;-24.783;-5.36495;-0.783692;-14.8189;0.637702;0.163006;-12.3609;40.576;-24.2043;6.08172;-0.38434;-0.66701;21.8712;0.0648868;14.6666;0.733398;12.8253;0.54718;-12.5462;0.144281;30.7961;-2.62525;-15.1377;0.226161;3.27895;-0.446313;-24.773;-0.0419519;-14.9976;-25.0002;-0.00576122;0.0678374;-0.0178108;-24.1591;-0.0811659;15.0177;-25.0025
4.475;0.490509;12.8773;-0.422499;-0.0041253;2.18033;14.3871;-24.8698;-5.38832;-0.51423;-14.5243;0.41316;0.103705;-12.6587;41.4078;-24.1648;6.08556;-0.392705;-0.666167;21.7221;-0.0968027;14.6691;0.739682;12.8172;0.493905;-12.6575;0.139418;30.7911;-2.04025;-15.2343;0.25605;3.3689;-0.293198;-24.7824;0.019589;-15.0027;-25.0003;0.00989011;-0.0977814;-0.0171312;-24.1382;0.0791209;15.0006;-24.9831
4.48;0.237949;12.9581;-0.208098;-0.00469825;1.84997;14.1349;-24.9535;-5.41285;-0.2462;-14.3581;0.191482;0.0365547;-12.918;42.2065;-24.1299;6.08871;-0.400383;-0.23608;20.6562;0.105048;14.1393;0.276104;12.999;0.196764;-13.0396;-0.0991204;31.0183;-2.96031;-14.2674;0.176137;2.81374;-0.302288;-24.9643;0.111796;-15.015;-24.992;0.0162012;-0.0447943;0.0102453;-24.1528;0.207392;15.0116;-24.9872
4.485;-0.0112873;13.0408;0.00349504;-0.00527121;1.52057;13.8854;-25.0337;-5.43834;0.0202254;-14.4087;-0.0273301;-0.0371277;-13.1504;43.0123;-24.0991;6.09106;-0.40743;-0.14065;20.3187;-0.0713442;13.8837;-0.0347689;13.0452;-0.311977;-13.208;-0.0638044;31.4288;-2.29552;-14.3527;-0.207957;2.6379;-0.516369;-25.0396;-0.0714948;-15.0029;-24.9982;-0.0182543;0.0330854;0.00450793;-24.0694;-0.105229;14.9895;-24.9973
4.49;-0.257373;13.1238;0.212453;-0.00595876;1.19061;13.6355;-25.1108;-5.46481;0.284703;-14.6791;-0.243736;-0.114935;-13.3516;43.8173;-24.072;6.09272;-0.413905;0.395796;19.2814;0.0248346;13.8873;0.125785;13.0979;-0.360889;-13.2982;-0.0665113;31.0731;-0.878078;-14.2204;-0.0872999;2.13463;-0.514142;-25.0377;-0.0346544;-15.0011;-25;-0.0116402;-0.0605948;0.0118026;-24.1133;0.152204;14.974;-24.9988
4.495;-0.500421;13.2077;0.418832;-0.00658901;0.860583;13.3867;-25.1851;-5.49214;0.547175;-15.1696;-0.458309;-0.193946;-13.5176;44.613;-24.0485;6.09369;-0.419863;0.417844;18.6096;-0.0392808;13.3857;-0.515345;13.2063;-0.451777;-13.5883;-0.179871;30.8847;0.779379;-15.0882;-0.154061;1.71154;-0.521745;-25.1636;-0.0422633;-15.0019;-25.0011;0.0181137;-0.0685171;-0.032769;-24.025;-0.0661368;15.0177;-25.0035
4.5;-0.740548;13.2939;0.622748;-0.00716197;0.531877;13.1414;-25.2566;-5.52033;0.807298;-15.8772;-0.671564;-0.271238;-13.6436;45.3894;-24.0282;6.09409;-0.425307;0.424209;18.2108;0.0152996;13.3875;-0.503143;13.2044;-0.459135;-13.601;-0.205673;30.877;-1.36197;-15.472;-0.184903;1.34426;-0.4342;-25.1913;-0.0610188;-15;-25.0011;-0.00757506;-0.0410686;-0.0064679;-24.0171;-0.0366693;14.9962;-24.9992
4.505;-0.977924;13.3837;0.824314;-0.00773493;0.206265;12.9028;-25.3255;-5.54921;1.06484;-16.7947;-0.883959;-0.343775;-13.7242;46.135;-24.0112;6.09381;-0.430234;0.799487;17.2339;-0.0517904;12.9086;-0.979398;13.3852;-1.14921;-13.7;-0.330079;31.5546;-0.465851;-16.9779;0.21414;0.84443;-0.51783;-25.2986;0.0568272;-15.0053;-24.9949;0.00262279;-0.0567522;-0.00769012;-23.9884;0.0662255;14.974;-24.9905
4.51;-1.21238;13.4785;1.02347;-0.00825059;-0.11442;12.6742;-25.392;-5.57872;1.31941;-17.9112;-1.09578;-0.408977;-13.7535;46.8368;-23.9972;6.09278;-0.43476;0.792493;16.7965;0.0352711;12.893;-0.980856;13.3685;-1.34403;-13.7824;-0.316516;31.5404;0.676544;-16.713;0.168514;0.508439;-0.445664;-25.3388;-0.118642;-14.9886;-25.0019;0.00431668;0.0308998;0.0220752;-23.9679;-0.0846147;14.9962;-24.9997
4.515;-1.44397;13.5798;1.22017;-0.00870896;-0.428687;12.4584;-25.4559;-5.60874;1.57076;-19.2129;-1.30738;-0.46444;-13.7249;47.4806;-23.9862;6.091;-0.438886;1.24856;15.4462;-0.030592;12.4546;-1.38898;13.5869;-1.3898;-13.7393;-0.465051;31.4176;0.523083;-19.3835;-0.184031;-0.374139;-0.371158;-25.452;-0.0115726;-14.9955;-24.9993;-0.00851415;-0.0405909;-0.00820414;-23.9555;0.0678101;15.0013;-24.9932
4.52;-1.67252;13.6851;1.41435;-0.00911003;-0.739001;12.2508;-25.5174;-5.63934;1.8192;-20.6636;-1.51914;-0.508328;-13.6637;48.0802;-23.9781;6.08854;-0.442495;1.23894;15.3334;0.0198076;12.4671;-1.42115;13.5806;-1.33758;-13.725;-0.465655;31.4884;1.04289;-19.431;-0.164054;0.260913;-0.514228;-25.4519;0.0253263;-15.0059;-24.9982;0.0104912;0.032621;0.00980815;-23.9832;-0.0499329;14.9996;-24.9996
4.525;-1.89855;13.7768;1.6064;-0.0095111;-1.06261;12.0161;-25.5764;-5.67022;2.0674;-22.1477;-1.73314;-0.541331;-13.7316;48.7733;-23.972;6.08533;-0.445818;1.58619;14.0359;0.029643;12.0136;-1.89978;13.7669;-2.01437;-13.7587;-0.5342;32.5616;1.35642;-22.1126;-0.16735;0.216298;-0.415791;-25.5428;-0.0191327;-15.0113;-24.9945;0.00986279;0.0559256;-0.00839031;-23.9344;-0.0688865;15.0018;-25.0001
4.53;-2.12269;13.8559;1.79691;-0.00996947;-1.39825;11.7568;-25.6334;-5.70145;2.31653;-23.6358;-1.95006;-0.564593;-13.9491;49.5726;-23.9676;6.08149;-0.448855;1.54589;13.8887;-0.067021;12.0197;-1.95338;13.8763;-2.00215;-13.7309;-0.535903;32.5296;0.905328;-22.2418;-0.137277;-0.242121;-0.436327;-25.5319;-0.0263712;-15.0181;-24.9956;0.00445328;-0.063396;-0.00953655;-23.9897;-0.110862;15.0099;-24.9903
4.535;-2.34535;13.926;1.98604;-0.0103705;-1.74259;11.4799;-25.6888;-5.7329;2.56737;-25.1106;-2.17042;-0.578859;-14.3125;50.4676;-23.9646;6.07702;-0.451663;1.95111;12.7559;0.0517728;11.4784;-2.41856;14.4572;-2.2368;-14.2014;-0.587679;33.6755;2.74112;-24.8624;-0.192527;0.185644;-0.409351;-25.628;0.0130866;-15.0109;-25.0064;-0.0187301;0.0533301;-0.0238734;-23.9728;0.0750228;14.999;-24.9969
4.54;-2.56674;13.9903;2.17426;-0.0107716;-2.09256;11.1915;-25.7431;-5.76459;2.82044;-26.5529;-2.39451;-0.584474;-14.8175;51.4457;-23.9629;6.07203;-0.454298;2.15315;12.5609;0.0290966;11.1783;-2.6502;14.2978;-2.38957;-14.4274;-0.584197;34.0606;3.02159;-25.6548;0.148024;0.360006;-0.477547;-25.7638;0.13838;-15.0081;-25.0046;-0.0196325;0.0455437;-0.0193321;-23.9354;0.0555704;14.9987;-24.9908
4.545;-2.7871;14.0519;2.36156;-0.0111154;-2.44515;10.8979;-25.7961;-5.7965;3.07627;-27.9428;-2.62237;-0.581667;-15.4586;52.4926;-23.9623;6.06659;-0.456762;2.33265;11.5681;-0.0322305;10.9012;-2.25983;13.9236;-2.63617;-14.8862;-0.576394;35.1296;2.72541;-27.3772;-0.144518;-0.0552187;-0.468799;-25.7162;0.073848;-15.0068;-25.0022;0.00857872;0.0163105;0.00797766;-23.9696;0.053576;15.0022;-25.0012
4.55;-3.00654;14.1136;2.54817;-0.0114592;-2.7977;10.6043;-25.8483;-5.82864;3.3349;-29.2595;-2.85396;-0.570551;-16.2299;53.5928;-23.9629;6.06069;-0.459054;2.56367;11.341;-0.0276064;10.6117;-2.97053;14.5907;-2.84247;-15.181;-0.561916;35.4619;1.47491;-28.1111;0.125593;0.100431;-0.417593;-25.7946;0.093437;-15.0079;-25.0011;0.0140155;0.0135511;0.00456257;-23.9687;0.0570457;14.9979;-25.0033
4.555;-3.22501;14.1777;2.73398;-0.0118029;-3.14783;10.3157;-25.8996;-5.86096;3.5964;-30.482;-3.08882;-0.551472;-17.1252;54.7297;-23.9646;6.05433;-0.461288;2.74762;10.3435;-0.00598602;10.3186;-2.73857;14.1407;-3.17205;-16.3169;-0.554847;37.2696;2.44125;-30.1981;-0.103493;-0.303174;-0.538371;-25.9087;-0.0592446;-14.9912;-25.0018;-0.00855268;0.0619088;-0.00817998;-23.9769;-0.0580619;15.013;-25.003
4.56;-3.44245;14.2465;2.91893;-0.0120321;-3.4935;10.0362;-25.9499;-5.8935;3.86019;-31.5892;-3.32625;-0.524944;-18.1374;55.8861;-23.9676;6.04757;-0.463294;2.89704;9.57429;-0.0442918;10.0368;-2.98077;14.0816;-3.37153;-17.1611;-0.527306;37.669;3.94159;-29.9527;-0.125925;-0.251497;-0.443073;-25.9382;-0.0276404;-15.0096;-24.9983;0.0128134;0.0296157;0.0156548;-23.9693;0.0818803;14.9926;-24.9989
4.565;-3.65862;14.3216;3.1028;-0.0122613;-3.83309;9.76916;-25.9993;-5.92633;4.1257;-32.56;-3.56534;-0.491712;-19.2591;57.0444;-23.972;6.04046;-0.465184;2.93512;9.13169;-0.0213622;10.0491;-2.65374;14.7772;-3.35101;-17.6412;-0.52747;37.943;3.81455;-29.9585;-0.120956;-0.321462;-0.441728;-25.9589;0.0502155;-14.9939;-24.9954;0.00461721;0.027512;0.0220205;-23.9106;0.0247526;15.0053;-24.9995
4.57;-3.87314;14.4045;3.2854;-0.0124332;-4.16517;9.5174;-26.0476;-5.95939;4.39189;-33.3739;-3.80496;-0.452694;-20.4824;58.1862;-23.9779;6.0329;-0.466846;3.27128;8.44853;-0.0308243;9.51598;-3.53948;14.3141;-3.87656;-18.4428;-0.47424;38.5821;4.13702;-30.0432;-0.119663;-0.159492;-0.600627;-26.0538;0.010218;-15.0023;-24.9994;0.0108463;0.0242062;0.00185781;-23.9893;0.0324297;14.9996;-24.9954
4.575;-4.0857;14.4963;3.46634;-0.0125478;-4.48867;9.28312;-26.0943;-5.99274;4.65752;-34.0113;-4.04382;-0.409149;-21.7986;59.2931;-23.9856;6.02494;-0.468278;3.27928;8.12213;0.0587669;9.51828;-4.07238;14.2233;-3.82088;-18.9321;-0.464883;38.874;4.63671;-29.9861;0.0605155;0.225861;-0.586735;-26.0198;0.00606521;-15.0009;-24.9946;-0.00453892;0.0137423;0.0130866;-23.9805;-0.0706099;14.9946;-24.9951
4.58;-4.29569;14.5978;3.64516;-0.0126051;-4.80276;9.06809;-26.1395;-6.02637;4.92119;-34.4535;-4.2804;-0.36251;-23.1984;60.3464;-23.9952;6.01652;-0.469424;3.64964;7.20265;-0.0610351;9.07388;-3.47125;15.3594;-4.40177;-19.9986;-0.349108;40.0269;1.77869;-29.9944;0.167039;0.360579;-0.441426;-26.147;-0.041473;-14.9942;-25;0.00989011;-0.00848497;0.0122397;-24.005;-0.0445445;15.003;-25.0011
4.585;-4.50265;14.7099;3.82146;-0.0125478;-5.10677;8.87363;-26.1826;-6.06029;5.18131;-34.6831;-4.51313;-0.314325;-24.6714;61.3272;-24.0072;6.00763;-0.470226;3.72054;7.01936;0.084749;9.06314;-3.66705;14.4272;-4.27182;-20.2982;-0.3554;40.1246;1.7552;-29.9706;-0.139382;0.275666;-0.437788;-26.1379;-0.0619083;-15;-24.9999;-0.00529648;-0.0271313;-0.016016;-23.9965;-0.0719462;15.0071;-25.0002
4.59;-4.70582;14.8331;3.9946;-0.0124905;-5.40013;8.70099;-26.2234;-6.09461;5.43617;-34.6845;-4.74054;-0.266368;-26.2062;62.2165;-24.0218;5.99824;-0.470685;4.05333;5.79738;-0.098128;8.70521;-4.19161;15.5608;-4.76678;-21.5691;-0.282824;40.6507;3.37447;-29.9429;-0.169082;0.185672;-0.521974;-26.2253;-0.127158;-14.9905;-25.001;-0.00714711;-0.0160533;0.0100267;-24.0105;-0.0151811;14.9904;-24.9987
4.595;-4.90446;14.9678;4.16397;-0.0123186;-5.68237;8.55099;-26.2614;-6.12933;5.68414;-34.4436;-4.96107;-0.220589;-27.7905;62.995;-24.0394;5.98838;-0.470685;4.05333;5.79738;-0.098128;8.70521;-4.19161;15.5608;-4.76678;-21.5691;-0.282824;40.6507;3.37447;-29.9429;-0.169082;0.185672;-0.521974;-26.2253;-0.127158;-14.9905;-25.001;-0.00714711;-0.0160533;0.0100267;-24.0105;-0.0151811;14.9904;-24.9987
4.6;-5.09783;15.1145;4.32887;-0.0120321;-5.95309;8.42454;-26.2962;-6.16445;5.92352;-33.9487;-5.17329;-0.178935;-29.4104;63.6439;-24.0603;5.97796;-0.470169;4.34854;4.56658;-0.0457423;8.4378;-5.17588;15.0982;-5.16649;-22.937;-0.191799;40.8783;3.44389;-29.9609;-0.167921;0.149499;-0.585473;-26.2952;0.0114474;-14.9949;-24.998;0.0151357;-0.0134264;-0.012699;-24.0589;0.0776183;14.9868;-25.0006
4.605;-5.28491;15.2736;4.48855;-0.0116883;-6.21195;8.32238;-26.3274;-6.20003;6.15282;-33.1905;-5.37601;-0.143354;-31.0508;64.1441;-24.085;5.96695;-0.469081;4.49014;4.2878;-0.0500865;8.32043;-5.31528;15.979;-5.39736;-23.2657;-0.13809;41.0517;3.47903;-30.0816;-0.169918;-0.176853;-0.584963;-26.3105;0.00759517;-15.0047;-24.9956;0.0209277;-0.0109437;-0.00653315;-24.0289;0.0519914;15.0106;-24.9852
4.61;-5.46476;15.4456;4.64216;-0.0112873;-6.45849;8.24549;-26.3543;-6.23613;6.37066;-32.1623;-5.56806;-0.11568;-32.6954;64.477;-24.114;5.95532;-0.467304;4.64871;3.28775;-0.0587872;8.24264;-4.8194;15.8297;-5.60276;-24.2918;-0.105536;41.4114;3.54309;-30.2302;-0.157168;-0.218324;-0.45784;-26.3184;-0.0125768;-15.0023;-24.9998;-0.0110543;0.0233046;-0.0111833;-24.0653;-0.0172688;14.9916;-24.9955
4.615;-5.6363;15.6309;4.78872;-0.0107143;-6.69226;8.19467;-26.3766;-6.27268;6.57589;-30.8601;-5.7486;-0.0976893;-34.3267;64.6244;-24.1477;5.943;-0.464841;4.80056;2.94638;-0.0684162;8.19505;-4.45649;16.3535;-5.75863;-24.7577;-0.102616;41.6048;4.73777;-29.9434;-0.181395;0.275093;-0.428457;-26.337;0.0296703;-14.995;-25.0027;-0.00638404;-0.00624713;-0.000658425;-24.1519;-0.0513737;14.9939;-24.9968
4.62;-5.79839;15.8301;4.92732;-0.0100841;-6.91268;8.17118;-26.3936;-6.30981;6.76755;-29.2828;-5.91705;-0.0909284;-35.9258;64.5688;-24.1866;5.93006;-0.461518;4.79192;2.39521;0.0383857;8.20937;-5.02653;16.042;-5.76893;-25.6265;-0.106437;41.3678;3.77458;-30.0195;-0.0907745;-0.262225;-0.595146;-26.3544;0.0124583;-14.9984;-25.0027;0.0236325;-0.0112995;0.00764981;-24.1181;0.0375114;14.9863;-24.9939
4.625;-5.94977;16.0431;5.05693;-0.00933921;-7.12009;8.17445;-26.4048;-6.34757;6.94557;-27.4733;-6.07341;-0.095111;-37.4773;64.312;-24.2312;5.9163;-0.457278;5.04098;1.75793;0.0872079;8.1777;-5.49562;16.4489;-6.11136;-26.5387;-0.060296;41.9794;4.16393;-27.7149;-0.114829;0.403937;-0.433019;-26.3736;0.0104912;-15.0151;-25.0033;0.0118845;0.0336592;-0.0200763;-24.2365;-0.0119571;15.0077;-24.9968
4.63;-6.08962;16.2663;5.17673;-0.00847978;-7.31787;8.19759;-26.4098;-6.38584;7.11092;-25.5515;-6.21883;-0.10382;-38.9753;63.8935;-24.2818;5.90187;-0.452121;5.0697;1.55685;0.114802;8.17147;-6.15198;16.1029;-6.14326;-27.0968;-0.109177;41.9863;5.46981;-27.6182;-0.129292;-0.296533;-0.425338;-26.3964;-0.03134;-15.0021;-24.9988;0.00595592;-0.00741243;0.00685751;-24.2005;0.00822355;15.0127;-24.9896
4.635;-6.21717;16.4987;5.28617;-0.00762034;-7.50689;8.23885;-26.4083;-6.42463;7.26253;-23.5299;-6.3525;-0.1123;-40.4068;63.3086;-24.3385;5.88663;-0.445933;5.27979;0.537536;0.0577288;8.23773;-5.99466;16.3725;-6.40683;-28.083;-0.118948;42.1696;6.25517;-25.1345;0.131659;-0.298708;-0.544082;-26.3492;-0.0165091;-15.0073;-24.9882;0.0221845;-0.0310462;0.0156821;-24.3426;-0.0442462;15.0112;-25.003
4.64;-6.33164;16.741;5.38454;-0.00664631;-7.68674;8.29901;-26.4001;-6.464;7.39918;-21.4157;-6.47316;-0.118831;-41.7589;62.5516;-24.4016;5.8707;-0.438771;5.30279;0.249766;-0.068721;8.24603;-6.15037;16.3905;-6.34196;-28.6251;-0.0931936;41.9939;5.23963;-24.1022;-0.112361;-0.30205;-0.418069;-26.4081;0.0523192;-15.0082;-25.0005;-0.0105584;0.0388774;-0.00347597;-24.3486;0.0915792;15.0015;-24.9928
4.645;-6.43214;16.9935;5.47106;-0.00561499;-7.85691;8.37922;-26.3849;-6.50387;7.51973;-19.2172;-6.57979;-0.123358;-43.0195;61.6186;-24.4713;5.85397;-0.43052;5.50614;-0.897718;0.0718809;8.37403;-6.08979;17.6238;-6.60227;-30.1553;-0.156319;42.2246;7.02788;-20.3553;0.195671;0.303233;-0.401851;-26.3408;-0.0152302;-15.0095;-24.9982;-0.0104093;0.057319;-0.00380759;-24.4623;-0.0809039;15.0075;-25.004
